id;name;address;zip;city_hotel;cc1;ufi;class;currencycode;minrate;maxrate;preferred;nr_rooms;public_ranking;hotel_url;city_unique;city_preferred;review_score;review_nr;;;;;;;;;;;;;;;;;
1975627;Holiday Home Kastanievej II;;3730;Nexø;dk;-2750772;0;DKK;;;;1;1;http://www.mishoteles.com/hotel/dk/holiday-home-kastanievej-ii.html;snogebaek;Snogebæk;1;1;;;;;;;;;;;;;;;;;
1961625;Grandhotel Prostějov;Palackého 3;796 01;Prostějov;cz;-553449;3;EUR;50;;;36;1;http://www.mishoteles.com/hotel/cz/grandhotel-prostejov.html;prostejov;Prostějov;1;1;;;;;;;;;;;;;;;;;
1931131;Little Suite - Berthe;151 Boulevard de la Liberté;59000;Lille;fr;-1447079;0;EUR;145;;;1;1;http://www.mishoteles.com/hotel/fr/little-suite-berthe.html;lille;Lille;1;1;;;;;;;;;;;;;;;;;
1941300;Casa Stella Marina;Via dei Malavoglia,10;95021;Aci Trezza;it;900039481;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/it/casa-stella-marina-aci-castello.html;acitrezza;Acitrezza;1;1;;;;;;;;;;;;;;;;;
1929413;Guest House Anano;143 Rustaveli St;1200;Borjomi;ge;-2326360;0;GEL;30;;;2;1;http://www.mishoteles.com/hotel/ge/anano.html;borjomi;Borjomi;1;1;;;;;;;;;;;;;;;;;
1957581;A&A Apartments;Obrzeżna 5D;02-691;Warszawa;pl;-534433;0;PLN;174.3;;;1;1;http://www.mishoteles.com/hotel/pl/a-amp-a-apartments.html;warsaw;Warsaw;1;1;;;;;;;;;;;;;;;;;
2046404;Apartment Marin;Pinkovac 3;23212;Tkon;hr;-98302;3;EUR;47;;;2;1;http://www.mishoteles.com/hotel/hr/apartment-marin-tkon.html;tkon;Tkon;1;1;;;;;;;;;;;;;;;;;
2032819;Holiday home Apartment Antika IV;;;;hr;-91302;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/hr/holiday-home-apartment-antika-iv.html;pag;Pag;1;1;;;;;;;;;;;;;;;;;
1968307;Encosta Dos Túneis - Turismo E Lazer;Rua da Portela N.º 261;3740-078;Sever do Vouga;pt;-2176728;0;EUR;56;;;7;1;http://www.mishoteles.com/hotel/pt/encosta-dos-tuneis-turismo-e-lazer.html;sever-do-vouga;Sever do Vouga;1;1;;;;;;;;;;;;;;;;;
1950042;Old Town Residence - Wolnica 9;Wolnica 9 /12;31-060;Kraków;pl;-510625;0;PLN;128;;;1;1;http://www.mishoteles.com/hotel/pl/old-town-residence-wolnica-9.html;krakow;Kraków;1;1;;;;;;;;;;;;;;;;;
2032773;Holiday home Vakantiepark De Reebok;;5062TP;Oisterwijk;nl;-2150611;0;EUR;59.3333333333;;;1;1;http://www.mishoteles.com/hotel/nl/holiday-home-vakantiepark-de-reebok.html;oisterwijk;Oisterwijk;1;1;;;;;;;;;;;;;;;;;
1939009;Appartamento La Casa Azzurra;Via Antonio Vivaldi;91022;Marinella di Selinunte;it;-121131;0;EUR;80;;;1;1;http://www.mishoteles.com/hotel/it/appartamento-la-casa-azzurra.html;marinella-it;Marinella di Selinunte;1;1;;;;;;;;;;;;;;;;;
1938728;La Pergola;c.da San Bartolo 1;92019;Sciacca;it;900049955;0;EUR;28;;;1;1;http://www.mishoteles.com/hotel/it/la-pergola-sciacca.html;cartabubbo;Cartabubbo;1;1;;;;;;;;;;;;;;;;;
1933902;Apartments at Gorkogo;Площадь Горького д. 4, к. 94;603000;Nizhniy Novgorod;ru;-2966853;0;RUB;2600;;;1;1;http://www.mishoteles.com/hotel/ru/apartments-at-gorkogo.html;nizhniy-novgorod;Nizhniy Novgorod;1;1;;;;;;;;;;;;;;;;;
1954770;Il Poggio;montisi;53020;Montisi;it;-122598;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/it/il-poggio-montisi.html;montisi;Montisi;1;1;;;;;;;;;;;;;;;;;
2033238;Villa Experience;;52445;Baderna;hr;-74185;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/hr/villa-experience-baderna1.html;baderna;Baderna;1;1;;;;;;;;;;;;;;;;;
1961604;Pleasant Hill;20 Cairns Drive;G62 8AJ;Milngavie;gb;-2603152;0;GBP;225;;;1;1;http://www.mishoteles.com/hotel/gb/pleasant-hill.html;milngavie;Milngavie;1;1;;;;;;;;;;;;;;;;;
1956982;Apartment on Malkova 28;Малкова 28В, квартира 63;614068;Perm;ru;-2980155;0;RUB;2100;;;2;1;http://www.mishoteles.com/hotel/ru/apartment-on-malkova-28.html;perm;Perm;1;1;;;;;;;;;;;;;;;;;
2003089;U Bosmana;Sądowa 7;87-300;Brodnica;pl;-495143;0;PLN;110;;;28;1;http://www.mishoteles.com/hotel/pl/u-bosmana.html;brodnica-pl;Brodnica;1;1;;;;;;;;;;;;;;;;;
2010909;House Garden;Simion Bărnuțiu Nr. 29 / Str. Clujului Nr. 29;401184;Turda;ro;-1173043;0;EUR;18;;;4;1;http://www.mishoteles.com/hotel/ro/house-garden.html;turda-ro;Turda;1;1;;;;;;;;;;;;;;;;;
1955382;Ferienwohnung Reichart;Hubers 2;88138;Sigmarszell;de;-1864777;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/de/ferienwohnung-reichart.html;sigmarszell;Sigmarszell;1;1;;;;;;;;;;;;;;;;;
1953654;Apartments at Kotovskogo 1;Kotovskogo str. 1;625048;Tyumen;ru;-3023495;0;RUB;4000;;;1;1;http://www.mishoteles.com/hotel/ru/apartments-at-kotovskogo-1.html;tyumen;Tyumen;1;1;;;;;;;;;;;;;;;;;
1949408;Apartment on Prospekt Lenina 49;49 prospekt Lenina, apt.60;650000;Kemerovo;ru;-2923678;0;RUB;1900;;;1;1;http://www.mishoteles.com/hotel/ru/apartment-on-prospekt-lenina-49.html;kemerovo;Kemerovo;1;1;;;;;;;;;;;;;;;;;
1975327;Holiday Home Ved Heksebjerg IV;;6857;Blåvand;dk;-2740125;0;DKK;374.2857142857;;;1;1;http://www.mishoteles.com/hotel/dk/holiday-home-ved-heksebjerg-iv.html;blavand;Blåvand;1;1;;;;;;;;;;;;;;;;;
1945603;Wroclove Sunrise 3;Leszczyńskiego 7/1;50-078;Wrocław;pl;-537080;0;PLN;379;;;1;1;http://www.mishoteles.com/hotel/pl/wroclove-sunrise-3.html;wroclaw;Wrocław;1;1;;;;;;;;;;;;;;;;;
1951768;Modrzewiowa Chata;Zaborze 6;08-210;Zaborze;pl;-537875;0;PLN;80;;;5;1;http://www.mishoteles.com/hotel/pl/modrzewiowa-chata.html;zaborze;Zaborze;1;1;;;;;;;;;;;;;;;;;
2024045;Casa da Buzina;Rua do Oriente Lote 12 Sítio da Nazaré;2450-065;Nazaré;pt;-2170637;0;EUR;125;;;1;1;http://www.mishoteles.com/hotel/pt/casa-da-buzina-nazare.html;nazare;Nazaré;1;1;;;;;;;;;;;;;;;;;
2019071;Telegrafen;Fylkesvei 34;5593;Skånevik;no;-278291;0;NOK;819;;;1;1;http://www.mishoteles.com/hotel/no/telegrafen.html;skanevik;Skånevik;1;1;;;;;;;;;;;;;;;;;
1976527;Holiday Home Klitvej;;8585;Glesborg;dk;-2741901;0;DKK;;;;1;1;http://www.mishoteles.com/hotel/dk/holiday-home-klitvej.html;fjellerup;Fjellerup;1;1;;;;;;;;;;;;;;;;;
1949289;Casa delle Rose;Via delle Rose, 8;65010;Spoltore;it;-130124;0;EUR;50;;;1;1;http://www.mishoteles.com/hotel/it/casa-delle-rose-spoltore.html;spoltore;Spoltore;1;1;;;;;;;;;;;;;;;;;
2013729;Appartamento Le Guglie Del Duomo;Piazza Duomo,19;22100;Como;it;-116052;0;EUR;98;;;1;1;http://www.mishoteles.com/hotel/it/appartamento-le-guglie-del-duomo.html;como;Como;1;1;;;;;;;;;;;;;;;;;
1938975;Hostel do Mar;Rua de Ferragudo, 2;8670-230;Carrapateira;pt;-2161455;0;EUR;17;;;16;1;http://www.mishoteles.com/hotel/pt/hostel-do-mar.html;carrapateira;Carrapateira;1;1;;;;;;;;;;;;;;;;;
1989696;Parque Verde;Rua João José Caldeira 22 Edifício Green Park;9000-122;Funchal;pt;-2166199;0;EUR;54;;;1;1;http://www.mishoteles.com/hotel/pt/parque-verde.html;funchal;Funchal;1;1;;;;;;;;;;;;;;;;;
1967808;Apartments on Kirov 33;Кирова 33;357700;Kislovodsk;ru;-2928684;0;RUB;6000;;;3;1;http://www.mishoteles.com/hotel/ru/apartments-on-kirov-33.html;kislovodsk;Kislovodsk;1;1;;;;;;;;;;;;;;;;;
2035004;Holiday home Luxe Beveland;;4486PL;Colijnsplaat;nl;-2142345;0;EUR;287;;;1;1;http://www.mishoteles.com/hotel/nl/holiday-home-luxe-beveland.html;colijnsplaat;Colijnsplaat;1;1;;;;;;;;;;;;;;;;;
1977088;Hotel Sandra;46 Rue des Docteurs Bonnardon;38220;Vizille;fr;-1477696;0;EUR;45;;;5;1;http://www.mishoteles.com/hotel/fr/sandra.html;vizille;Vizille;1;1;;;;;;;;;;;;;;;;;
1993143;Ausonia Apartment;150 Via Ausonia;90100;Palermo;it;-123798;0;EUR;35;;;1;1;http://www.mishoteles.com/hotel/it/ausonia-apartment.html;palermo;Palermo;1;1;;;;;;;;;;;;;;;;;
1944649;La casa Caldera;el morro 1;35570;Uga;es;-405368;0;EUR;60;;;3;1;http://www.mishoteles.com/hotel/es/la-casa-caldera.html;uga;Uga;1;1;;;;;;;;;;;;;;;;;
1960949;B&B Bellavista;10 Via Acqua di Vale;87067;Rossano;it;-126860;0;EUR;38.5;;;1;1;http://www.mishoteles.com/hotel/it/b-amp-b-bellavista-rossano.html;rossano;Rossano;1;1;;;;;;;;;;;;;;;;;
2026856;Le Cardinal;les 4 routes;14430;Annebault;fr;-1407758;0;EUR;49;;;1;1;http://www.mishoteles.com/hotel/fr/le-cardinal-annebault.html;annebault;Annebault;1;1;;;;;;;;;;;;;;;;;
1952326;Cassetta by the sea;Put Porta 91;21318;Pisak;hr;-91931;3;EUR;;;;1;1;http://www.mishoteles.com/hotel/hr/cassetta-by-the-sea.html;pisak;Pisak;1;1;;;;;;;;;;;;;;;;;
1988336;la muraria;76 Via IV Novembre;19016;Monterosso al Mare;it;-122484;0;EUR;70;;;3;1;http://www.mishoteles.com/hotel/it/la-muraria.html;monterosso-al-mare;Monterosso al Mare;1;1;;;;;;;;;;;;;;;;;
1927799;B&B Il Giardino di Lino;Via del Casone 12, Loc. Casamarconi - Le Piastre;51100;Pistoia;it;-125882;0;EUR;51;;;2;1;http://www.mishoteles.com/hotel/it/b-amp-b-il-giardino-di-lino.html;prunetta;Prunetta;1;1;;;;;;;;;;;;;;;;;
1980465;Apartment on Glukhova 6;6 ulitsa Glukhova, ap. 72;353923;Novorossiysk;ru;-2970141;0;RUB;2100;;;1;1;http://www.mishoteles.com/hotel/ru/apartment-on-glukhova-6.html;novorossiysk;Novorossiysk;1;1;;;;;;;;;;;;;;;;;
2024179;We Loft Torremolinos;Ramal del Hoyo 12;29620;Torremolinos;es;-404759;0;EUR;43;;;1;1;http://www.mishoteles.com/hotel/es/we-loft-torremolinos-apartment.html;torremolinos;Torremolinos;1;1;;;;;;;;;;;;;;;;;
1975343;Holiday Home Bugten;;6840;Oksbøl;dk;-2747332;0;DKK;548.5714285714;;;1;1;http://www.mishoteles.com/hotel/dk/holiday-home-bugten-oksbol.html;mosevra;Mosevrå;1;1;;;;;;;;;;;;;;;;;
1965186;Seafront Luxury Apartment La Zenia;Paseo del mar 6 Piso 9;3189;Playas de Orihuela;es;900039723;0;EUR;69;;;1;1;http://www.mishoteles.com/hotel/es/seafront-luxury-apartment-la-zenia.html;playas-de-orihuela;Playas de Orihuela;1;1;;;;;;;;;;;;;;;;;
1962122;Cztery pory roku;ul.Kościuszki 44 nr 3;57-540;Lądek-Zdrój;pl;-512252;0;PLN;250;;;1;1;http://www.mishoteles.com/hotel/pl/cztery-pory-roku-ladek-zdroj.html;ladek-zdroj;Lądek-Zdrój;1;1;;;;;;;;;;;;;;;;;
1975433;Holiday Home Syrenvej II;;6900;Skjern;dk;-2743134;0;DKK;603.5714285714;;;1;1;http://www.mishoteles.com/hotel/dk/holiday-home-syrenvej-ii.html;halby;Halby;1;1;;;;;;;;;;;;;;;;;
2041940;Apartment Janina;Ulica Jurja Dalmatinca 33;23210;Biograd na Moru;hr;-75150;3;EUR;;;;1;1;http://www.mishoteles.com/hotel/hr/apartment-janina.html;biograd-na-moru;Biograd na Moru;1;1;;;;;;;;;;;;;;;;;
2023774;U-Apart Mayaka;Krasnogo Mayaka 4к1;117519;Moscow;ru;-2960561;0;RUB;3400;;;1;1;http://www.mishoteles.com/hotel/ru/u-apart-mayaka.html;moscow;Moscow;1;1;;;;;;;;;;;;;;;;;
1968503;Mira Apartment;вул. Академічна, 40, кв. 27;84313;Kramatorsʼk;ua;-1043300;0;UAH;;;;1;1;http://www.mishoteles.com/hotel/ua/mira-apartment.html;kramatorsk;Kramatorsʼk;1;1;;;;;;;;;;;;;;;;;
1976600;Holiday Home Oasen II;;9560;Hadsund;dk;-2751037;0;DKK;;;;1;1;http://www.mishoteles.com/hotel/dk/holiday-home-oasen-ii.html;sonder-hurup;Sønder Hurup;1;1;;;;;;;;;;;;;;;;;
1972492;Apartment on Sibirskaya ulitsa 21;21А/4 Sibirskaya ulitsa кв 28;664046;Irkutsk;ru;-2916144;0;RUB;2000;;;1;1;http://www.mishoteles.com/hotel/ru/apartment-on-sibirskaya-ulitsa-21.html;irkutsk;Irkutsk;1;1;;;;;;;;;;;;;;;;;
2000993;Dream Apartment;Osinskaya, 8, 32;614000;Perm;ru;-2980155;0;RUB;1650;;;1;1;http://www.mishoteles.com/hotel/ru/dream-apartment-perm.html;perm;Perm;1;1;;;;;;;;;;;;;;;;;
2050084;Ard Bre;The Glebe Stranorlar 7 Ard Bre Golf Course Road;;Ballybofey;ie;-1500451;4;EUR;110;;;1;1;http://www.mishoteles.com/hotel/ie/ard-bre.html;bealach-feich;Ballybofey;1;1;;;;;;;;;;;;;;;;;
1974699;Holiday Home Tjörnarp II;;24040;Tjörnarp;se;-2529780;0;SEK;;;;1;1;http://www.mishoteles.com/hotel/se/holiday-home-tjornarp-ii.html;tjornarp;Tjörnarp;1;1;;;;;;;;;;;;;;;;;
1999277;River View Historic in Alfama;Rua do Paraíso 33;1100-396;Lisboa;pt;-2167973;0;EUR;70;;;1;1;http://www.mishoteles.com/hotel/pt/river-view-historic-in-alfama.html;lisbon;Lisboa;1;1;;;;;;;;;;;;;;;;;
2032821;Holiday home Apartment Neo;;23206;Sukoå An;hr;94227;0;EUR;73;;;1;1;http://www.mishoteles.com/hotel/hr/holiday-home-apartment-neo.html;sukosan-hr;Sukošan;1;1;;;;;;;;;;;;;;;;;
1989185;Guest house in Mcxeta;Rustaveli  str. 24;3300;Mtskheta;ge;-2328893;0;GEL;25;;;3;1;http://www.mishoteles.com/hotel/ge/guest-house-in-mcxeta.html;mtskheta;Mtskheta;1;1;;;;;;;;;;;;;;;;;
1950174;Galleria Orti;via Orti 14;20122;Milano;it;-121726;0;EUR;75;;;1;1;http://www.mishoteles.com/hotel/it/galleria-orti.html;milan;Milano;1;1;;;;;;;;;;;;;;;;;
2002522;Apartment Yellow Duck;Karađorđeva 49/I/34;11000;Beograd;rs;-74897;0;EUR;28;;;1;1;http://www.mishoteles.com/hotel/rs/yellow-duck.html;belgrade;Beograd;1;1;;;;;;;;;;;;;;;;;
1966827;DW KINGA i DOMKI;Świętej Anny 12;34-441;Kacwin;pl;-506250;0;PLN;200;;;4;1;http://www.mishoteles.com/hotel/pl/dw-kinga-i-domki.html;kacwin;Kacwin;1;1;;;;;;;;;;;;;;;;;
1956972;La Villetta;Corso Italia 185;80067;Sorrento;it;-129972;0;EUR;399;;;1;1;http://www.mishoteles.com/hotel/it/la-villetta-sorrento.html;sorrento;Sorrento;1;1;;;;;;;;;;;;;;;;;
1988806;Hotel Madinat;Calle Cabezas;14003;Córdoba;es;-378765;4;EUR;89.25;;;11;1;http://www.mishoteles.com/hotel/es/madinat.html;cordoba;Córdoba;1;1;;;;;;;;;;;;;;;;;
2013774;The Grove Apartment;117 The Grove;E15 1EN;London;gb;-2601889;0;GBP;210;;;1;1;http://www.mishoteles.com/hotel/gb/the-grove-apartment.html;london;London;1;1;;;;;;;;;;;;;;;;;
1958050;La Manga Club Atamaria;Los Altos 2, nº52, La Manga Club Atamaria;30389;Los Belones;es;-389830;0;EUR;100;;;1;1;http://www.mishoteles.com/hotel/es/la-manga-club-atamaria.html;los-belones;Los Belones;1;1;;;;;;;;;;;;;;;;;
1991848;Sasa House;Via Principe Umberto 28;185;Roma;it;-126693;0;EUR;35;;;3;1;http://www.mishoteles.com/hotel/it/sasa-house.html;rome;Roma;1;1;;;;;;;;;;;;;;;;;
2034092;Holiday home Panorama;;89865;Ricadi;it;-126295;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/it/holiday-home-panorama-ricadi.html;ricadi;Ricadi;1;1;;;;;;;;;;;;;;;;;
1959657;Mas Jean-Bart;Mas Jean-Bart  - Les Cornuerèdes;83830;Figanières;fr;-1426849;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/fr/m-39-as-jean-bart.html;figanieres;Figanières;1;1;;;;;;;;;;;;;;;;;
1949746;Apartments Blütenweg;Blütenweg 28;42799;Leichlingen;de;-1788684;0;EUR;45;;;1;1;http://www.mishoteles.com/hotel/de/apartments-blutenweg.html;heide-de;Heide;1;1;;;;;;;;;;;;;;;;;
1986271;City Rent Apartments Lenina 51;Ленина 51;680030;Khabarovsk;ru;-2924116;0;RUB;2300;;;1;1;http://www.mishoteles.com/hotel/ru/lienina-51.html;khabarovsk;Khabarovsk;1;1;;;;;;;;;;;;;;;;;
1956168;Residence Cavour 24;Via Cavour 24, 16033 ;16033;Lavagna;it;-119841;0;EUR;100;;;1;1;http://www.mishoteles.com/hotel/it/residence-cavour-4.html;lavagna;Lavagna;1;1;;;;;;;;;;;;;;;;;
1954457;Aries Apartments on Gogolia 15;ulitsa Gogolya, 15, kv.6;634029;Tomsk;ru;-3019679;0;RUB;;;;1;1;http://www.mishoteles.com/hotel/ru/aries-apartments-on-gogolia-15.html;tomsk;Tomsk;1;1;;;;;;;;;;;;;;;;;
1932162;Appartement Chemin des Îles;26 Chemin des Îles;6160;Juan-les-Pins;fr;-1433243;0;EUR;97.28;;;1;1;http://www.mishoteles.com/hotel/fr/appartement-chemin-des-iles.html;juan-les-pins;Juan-les-Pins;1;1;;;;;;;;;;;;;;;;;
2043003;Apartamento Turístico;Paseo de Andres Segovia 31, Edificio Jimenez I, 3°D;18697;La Herradura;es;-387165;0;EUR;75;;;1;1;http://www.mishoteles.com/hotel/es/apartamento-turistico-la-herradura.html;la-herradura;La Herradura;1;1;;;;;;;;;;;;;;;;;
1943305;Sea & Sun Home Beach;Dinamarca con Pola de Siero, Edificio Aquiles 4A, Bajo B;3183;Torrevieja;es;-404832;0;EUR;65;;;1;1;http://www.mishoteles.com/hotel/es/sea-amp-sun-home-beach.html;torrevieja;Torrevieja;1;1;;;;;;;;;;;;;;;;;
1956775;Marina Guest House;червонная 15;236009;Kaliningrad;ru;-2918852;0;RUB;400;;;1;1;http://www.mishoteles.com/hotel/ru/marina-guest-house.html;kaliningrad;Kaliningrad;1;1;;;;;;;;;;;;;;;;;
1949683;Apartments na Pushkina 9;ул.Пушкина, д.9, кв.10;302030;Orël;ru;-2974908;0;RUB;3500;;;1;1;http://www.mishoteles.com/hotel/ru/apartmants-na-pushkina-9.html;orel;Orël;1;1;;;;;;;;;;;;;;;;;
1989927;Guest House Tornike;Makhinjauri Memed Kontselidze street 11;6001;Batumi;ge;900049585;0;GEL;100;;;2;1;http://www.mishoteles.com/hotel/ge/guest-house-tornike.html;batumi-ge;Batumi;1;1;;;;;;;;;;;;;;;;;
1951729;Studio - Avenue des Fleurs;17 avenue des fleurs;6000;Nice;fr;-1454990;0;EUR;50;;;1;1;http://www.mishoteles.com/hotel/fr/studio-avenue-des-fleurs.html;nice;Nice;1;1;;;;;;;;;;;;;;;;;
1940247;Casa Krone - Piața Sfatului;Piața Sfatului nr.12;500031;Brasov;ro;-1153613;0;EUR;37;;1;3;1;http://www.mishoteles.com/hotel/ro/casa-krone.html;brasov;Braşov;1;1;;;;;;;;;;;;;;;;;
1977079;Apartment in Tosmur;Ömer Koparan cadesi Nordic Life residense Tosmur B blok daire 15;7400;Alanya;tr;-734728;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/tr/apartment-in-tosmur.html;alanya;Alanya;1;1;;;;;;;;;;;;;;;;;
1978227;Vip-kvartira Leningradskaya 3(2);Different locations;220000;Minsk;by;-1946324;0;USD;37;;;1;1;http://www.mishoteles.com/hotel/by/vip-kvartira-leningradskaya-3-2.html;minsk;Minsk;1;1;;;;;;;;;;;;;;;;;
2008573;Winterberg Appartement 21084;Am Waltenberg 70;59955;Winterberg;de;-1889301;4;EUR;69.5;;;1;1;http://www.mishoteles.com/hotel/de/winterberg-appartement-21084.html;winterberg;Winterberg;1;1;;;;;;;;;;;;;;;;;
1974284;Always at home - Apartments at Klimasenko 11 block 9;11/9 ulitsa Klimasenko;654038;Novokuznetsk;ru;-2883485;0;RUB;1200;;;1;1;http://www.mishoteles.com/hotel/ru/always-at-home-apartments-at-klimasenko-11-block-9.html;bedarevo;Bedarevo;1;1;;;;;;;;;;;;;;;;;
1950045;Chambre privée en campagne;9, la devinière;44650;Legé;fr;-1441280;0;EUR;35;;;1;1;http://www.mishoteles.com/hotel/fr/chambre-privee-en-campagne.html;lege-fr;Legé;1;1;;;;;;;;;;;;;;;;;
1930677;Mes Souvenirs;Frazione Pesan 62;11020;Challand Saint Anselme;it;900049056;0;EUR;75;;;4;1;http://www.mishoteles.com/hotel/it/mes-souvenirs.html;challand-saint-anselme;Challand Saint Anselme;1;1;;;;;;;;;;;;;;;;;
1963842;Brvnare Sebesfok;110 Šebešfok;25270;Bezdan;rs;-74971;0;EUR;26;;;3;1;http://www.mishoteles.com/hotel/rs/brvnare-sebesfok.html;bezdan;Bezdan;1;1;;;;;;;;;;;;;;;;;
1930918;Nana.einfach sein B&B;Beuerberger Strasse 5;82541;Sankt Heinrich;de;-1855365;0;EUR;80;;;3;1;http://www.mishoteles.com/hotel/de/b-and-b-nana-einfach-sein.html;sankt-heinrich;Sankt Heinrich;1;1;;;;;;;;;;;;;;;;;
1941296;Apartament na Gorohovoy 55;Gorokhovaya Ulitsa, 55;192283;Saint Petersburg;ru;-2996338;0;RUB;2690;;;1;1;http://www.mishoteles.com/hotel/ru/apartament-na-gorohovoy-55.html;saint-petersburg;Saint Petersburg;1;1;;;;;;;;;;;;;;;;;
1990213;Palazzo Bucciolini;8 Via delle Caldaie;50125;Florence;it;-117543;0;EUR;123;;;1;1;http://www.mishoteles.com/hotel/it/palazzo-bucciolini.html;florence;Florence;1;1;;;;;;;;;;;;;;;;;
1966507;Volte di Pietra;Via Roma 23;97100;Ragusa;it;-126066;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/it/volte-di-pietra.html;ragusa;Ragusa;1;1;;;;;;;;;;;;;;;;;
2006933;Hotel Il Borghetto;Via Piave 2;24050;Bariano;it;900056496;3;EUR;42;;;14;1;http://www.mishoteles.com/hotel/it/il-borghetto-bariano.html;bariano;Bariano;1;1;;;;;;;;;;;;;;;;;
2027405;Imperial;Imperial 5;41003;Sevilla;es;-402849;0;EUR;63;;;1;1;http://www.mishoteles.com/hotel/es/imperial-sevilla.html;sevilla;Sevilla;1;1;;;;;;;;;;;;;;;;;
1929200;Apartment in front of boulevard;63D Sherif Khimshiashvili St, Apt 14;6000;Batumi;ge;900049585;0;GEL;120;;;1;1;http://www.mishoteles.com/hotel/ge/apartment-in-front-of-boulevard.html;batumi-ge;Batumi;1;1;;;;;;;;;;;;;;;;;
2008577;Villa Ana;Pardela Humanización Miralobos, 93;35660;Corralejo;es;-378878;0;EUR;130;;;1;1;http://www.mishoteles.com/hotel/es/villa-ana-corralejo.html;corralejo;Corralejo;1;1;;;;;;;;;;;;;;;;;
1973541;B&B Vico Grande;Vico Grande 18;80139;Napoli;it;-122902;0;EUR;80;;;3;1;http://www.mishoteles.com/hotel/it/b-amp-b-vico-grande.html;naples;Napoli;1;1;;;;;;;;;;;;;;;;;
1953667;Smile Panorama;Via Fornella;25010;San Felice del Benaco;it;-127467;0;EUR;;;;2;1;http://www.mishoteles.com/hotel/it/smile-panorama.html;san-felice-del-benaco;San Felice del Benaco;1;1;;;;;;;;;;;;;;;;;
1935267;Haus Brigitte;Mühleweg 2;79289;Horben;de;-1797675;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/de/haus-brigitte-horben.html;horben;Horben;1;1;;;;;;;;;;;;;;;;;
2005351;Country house near Kardamili;National Road Kalamata-Areopolis, Kambos Avias, Eparchiaki Odos Kalamatas - Areopolis;24022;Kambos;gr;-818797;0;EUR;40;;;3;1;http://www.mishoteles.com/hotel/gr/country-house-near-kardamili.html;kambos-gr-3;Kámbos;1;1;;;;;;;;;;;;;;;;;
2036153;Stunning Centre Residence;Grensstraat;1091 SX;Amsterdam;nl;-2140479;0;EUR;121.21;;;1;1;http://www.mishoteles.com/hotel/nl/stunning-centre-residence.html;amsterdam;Amsterdam;1;1;;;;;;;;;;;;;;;;;
1965124;Apartment on 9 Maya st.;Ул.9 Мая 40А кв.35;660125;Krasnoyarsk;ru;-2936665;0;RUB;1700;;;1;1;http://www.mishoteles.com/hotel/ru/apartment-on-9-maya-st.html;krasnoyarsk;Krasnoyarsk;1;1;;;;;;;;;;;;;;;;;
1983723;Cliffords Keeper -2 Bedroom;5 Clifford Street, 20 Castle Chambers;YO1 9RG;York;gb;-2612321;5;GBP;165;;;1;1;http://www.mishoteles.com/hotel/gb/cliffords-keeper-2-bedroom.html;york;York;1;1;;;;;;;;;;;;;;;;;
1984312;Stowe Barton Bed & Breakfast;Stowe Barton Kilkhampton;EX23 9JW;Bude;gb;-2591219;0;GBP;55;;;3;1;http://www.mishoteles.com/hotel/gb/stowe-barton-bed-amp-breakfast.html;bude-aireborough;Bude;1;1;;;;;;;;;;;;;;;;;
2040614;Studio Mostowa;Mostowa 1/2;33-332;Kraków;pl;-510625;0;PLN;250;;;1;1;http://www.mishoteles.com/hotel/pl/studio-mostowa.html;krakow;Kraków;1;1;;;;;;;;;;;;;;;;;
1948541;Athens Luxury Suites;Avramiotou 12;10432;Athens;gr;-814876;0;EUR;65.4;;;8;1;http://www.mishoteles.com/hotel/gr/athens-luxury-suites.html;athens;Athens;1;1;;;;;;;;;;;;;;;;;
1936835;B&B Elisir Toscana;Località Tagliaferro 23;50038;San Piero a Sieve;it;-128094;0;EUR;45.5;;;4;1;http://www.mishoteles.com/hotel/it/b-amp-b-elisir-toscana.html;san-piero-a-sieve;San Piero a Sieve;1;1;;;;;;;;;;;;;;;;;
1999362;Naif Apartment;Via Maragliano;50144;Florence;it;-117543;0;EUR;85.09;;;1;1;http://www.mishoteles.com/hotel/it/naif-apartment.html;florence;Florence;1;1;;;;;;;;;;;;;;;;;
1934857;Sultan of Beach;Eksioglu Papatya Sitesi Konut Yapi Zeki Ergenc Cad. Daire 15 Block 2 Kat 2.;77340;Yalova;tr;-762200;0;EUR;61.6;;;1;1;http://www.mishoteles.com/hotel/tr/sultan-of-beach-yalova.html;korukoy-tr;Koruköy;1;1;;;;;;;;;;;;;;;;;
2003381;Dimora Rent;Pulkveža Brieža iela 31b;LV-4601;Rēzekne;lv;-3212185;0;EUR;32;;;1;1;http://www.mishoteles.com/hotel/lv/dimora-rent.html;rezekne;Rēzekne;1;1;;;;;;;;;;;;;;;;;
